18.1446
6.4088
6.4995
6.512
6.5329
6.8417
11.5021
5.0205
4.584
4.3842
5.1298
5.0488
5.5681
4.4855
4.8553
4.366
4.345
4.3955
3.6858
3.8538
3.7375
3.6693
3.7641
3.8603
3.806
3.6934
3.7653
3.7337
3.7732
3.7171
3.6471
3.9246
3.7657
3.6989
3.7212
3.7005
3.6916
3.7359
3.7682
3.584
17.2038
10.8573
3.4849
3.9902
3.9671
3.5773
3.3599
3.8644
3.5126
3.0116
2.9486
2.8611
2.9893
3.1558
3.0539
2.8723
2.9427
2.9427
2.9143
10.7316
3.6991
3.5576
3.6234
3.6505
3.6673
3.3742
3.9217
3.4005
3.3504
3.8595
3.2906
10.6087
3.2845
2.9073
2.9876
2.732
2.7533
2.9505
2.8678
3.0654
3.3442
3.0924
3.1738
3.7159
3.902
3.8236
3.7376
3.8516
4.1886
3.7262
3.6137
3.5592
3.7755
3.6053
4.4067
3.6373
3.7309
3.5885
3.9289
4.3521
4.1777
4.1383
3.8266
3.7553
3.8573
3.7749
4.1525
14.5517
4.6242
3.2594
3.318
3.3287
12.0799
3.301
3.2258
3.313
3.0207
2.8591
2.8284
2.9513
3.1694
3.0348
2.9168
2.9359
3.325
3.0324
3.1598
2.8143
2.8949
2.8573
2.9125
3.0394
3.1104
2.7927
2.7566
3.0904
2.7816
3.5999
2.9367
2.7999
3.0277
3.1247
2.9281
3.1961
3.0935
3.0325
3.2733
3.1436
3.1564
3.1719
3.1751
3.8124
3.1048
3.1184
3.99
3.849
3.7186
3.5988
3.7232
3.819
3.9669
3.6673
3.82
3.8141
3.7019
3.7143
4.0006
3.8575
3.6601
3.6708
3.6194
3.9489
3.9605
3.7891
3.7071
3.8934
3.8591
4.0537
3.7311
3.8655
3.5981
3.5271
23.319
4.626
3.7799
3.6876
3.5014
4.4197
3.5981
3.529
3.417
3.9447
4.155
3.4363
3.4276
16.6496
3.0153
