15.1683
6.2581
5.6535
5.8618
6.3824
11.3145
5.4605
4.847
5.22
5.0501
5.1433
4.5084
3.9897
3.8383
4.3792
4.0625
3.9727
3.641
4.1025
5.3849
5.1234
5.1863
5.3989
5.1562
5.5291
3.7188
3.6933
3.7388
3.8521
3.7368
3.6445
3.6702
3.6673
3.7362
3.8129
3.6592
3.5279
3.4682
3.6085
3.8151
3.6101
22.4854
2.8303
2.6978
2.8385
2.7267
2.6485
2.7007
2.6891
2.8721
3.4275
2.8197
2.6592
2.6876
2.5803
2.628
3.035
2.9047
2.7412
2.6408
12.4744
3.4504
3.4312
3.5766
3.5215
3.4541
3.5086
3.4143
3.4539
3.5047
3.5611
3.5292
11.1848
3.0294
2.7617
2.6802
3.0197
3.0998
3.022
3.1764
2.9174
3.0529
2.8767
3.0052
3.6697
3.4735
3.3466
3.5174
3.576
3.4079
3.3922
3.4651
3.7
3.4094
3.5648
3.3197
3.517
3.3441
3.283
3.2383
3.4123
3.5177
3.2467
3.2461
3.3793
3.5085
3.7018
13.9775
2.984
2.8078
2.8787
3.0017
2.9243
11.173
2.9507
2.7981
3.3361
2.9281
2.7423
3.0527
2.7724
2.7528
2.7344
2.7559
2.6775
3.6055
2.8644
2.6411
2.7835
2.8007
2.747
3.038
2.6614
2.6893
2.6571
2.6419
2.7565
2.9581
2.7386
2.7297
2.8194
2.7935
2.9053
2.7658
2.7132
2.6839
2.7342
2.6881
3.096
2.7768
2.7085
2.6575
2.6582
2.5935
3.6842
3.3124
3.3159
3.2704
3.4506
3.5844
3.6048
3.53
3.6063
3.6181
3.6182
3.6153
3.623
3.5052
3.4219
3.5698
3.5303
3.6469
3.6786
3.7016
3.6961
3.734
3.7915
3.855
3.6522
3.8127
3.6645
3.7663
3.6831
3.7022
3.7735
3.5845
3.6391
3.5919
3.748
3.7264
3.7552
3.6397
3.7261
3.606
3.6913
3.5705
3.5988
